area,eccentricity,equivalent_diameter,inertia_tensor-0-0,inertia_tensor-0-1,inertia_tensor-1-0,inertia_tensor-1-1,major_axis_length,minor_axis_length,moments_normalized-0-0,moments_normalized-0-1,moments_normalized-0-2,moments_normalized-0-3,moments_normalized-1-0,moments_normalized-1-1,moments_normalized-1-2,moments_normalized-1-3,moments_normalized-2-0,moments_normalized-2-1,moments_normalized-2-2,moments_normalized-2-3,moments_normalized-3-0,moments_normalized-3-1,moments_normalized-3-2,moments_normalized-3-3,perimeter,solidity,id,t
7668,0.1938823916600312,98.80891067626052,621.3168886869782,4.294013744360733,4.294013744360733,599.5645911175824,99.77044569630635,97.87727950057332,,,0.0810272416128036,-0.0002751284496236,,-0.0005599913594627,-0.0002522531566436,-5.7183420139555725e-05,0.0781904787581614,0.0002700786688303,0.0042656544554994,2.169932530770357e-05,0.0002343692438559,-0.0001207834491951,-2.1251565943234303e-05,-1.0675455178783578e-05,324.9777054234135,0.9908256880733946,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,10
7638,0.1924229676565408,98.61543308573548,619.3051014857217,1.866340507739566,1.866340507739566,596.6744463793407,99.55565157040822,97.69516367882534,,,0.0810821028391885,-0.0001626791220911,,-0.0002443493725765,-0.0001660587748549,-5.51715919030948e-06,0.0781191995783373,0.000159365831168,0.004253150576861,1.847085192453385e-05,0.0001550276179575,-7.209019919602116e-05,-1.779300994435422e-05,-5.7297739979385966e-06,324.3919189857867,0.9906614785992218,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,11
7634,0.2202573688630029,98.5896073859118,620.6500674972195,7.896829480429954,7.896829480429954,594.8880763937568,99.8300963395968,97.3784481653022,,,0.0813007686006313,-0.0002510748013601,,-0.0010344288027809,-0.0001417404070559,-0.0001317534030201,0.0779261299965623,0.0002430958787916,0.0042392632010205,1.6758131186425463e-05,0.0001261658388951,-0.0001966855324302,-1.628013216960281e-05,-1.9261352072741763e-05,325.2203461105328,0.9898858921161826,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,12
7630,0.1984906407834386,98.56377491923334,619.1636391494565,3.2996772071340303,3.2996772071340303,595.6605229065786,99.56851740488214,97.5873810217809,,,0.0811485765595617,-0.0002840878747605,,-0.0004324609707908,3.412738340200763e-05,-3.0382000559776307e-05,0.078068220564427,0.0002769209253396,0.0042654158723649,1.7701034556289954e-05,-3.875552445545729e-05,-0.0001062503346237,2.3605507034102874e-06,-7.122732807159148e-06,323.56349186104046,0.990909090909091,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,13
7592,0.2251372931156501,98.31802796857428,619.699292125481,3.7913372570094976,3.7913372570094976,589.1934616439469,99.61232268439936,97.0549804478366,,,0.0816253019132614,-3.781632680999049e-05,,-0.0004993858346956,1.1553354408822173e-05,-5.602928814347578e-05,0.0776071472133755,4.0888966637489696e-05,0.004254621578538,-9.59415701381646e-07,-9.290491000708522e-06,-0.0001025173421083,-3.2780529740114183e-06,-8.20068179742494e-06,324.3919189857867,0.9897014730804328,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,14
7621,0.1483057948175195,98.50562710031684,613.339936829155,0.2824591494978366,0.2824591494978366,599.8614681519805,99.06328107121618,97.96779482617433,,,0.0804802436463922,-9.051787899438402e-05,,-3.7063265909701695e-05,-0.0002517562614013,3.104685539185727e-05,0.0787116478351896,9.011105757902649e-05,0.0042144973625248,-3.965606172557384e-07,0.0002445287925624,-4.1836623262497965e-05,-2.3260082539178723e-05,-6.151952962901985e-07,324.63455967290594,0.989226375908619,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,15
7601,0.2049246449902173,98.37628667281548,617.93877265784,1.5588154163236925,1.5588154163236925,592.1729672216973,99.44105690156516,97.33069423554048,,,0.0812970362659965,5.5881682356633134e-05,,-0.0002050803073705,-0.0001836495123775,-3.463021967754397e-05,0.0779072447338109,-5.0586835996478186e-05,0.0042170482948542,-1.4958702568617428e-06,0.0001776151546588,-3.071205689415125e-05,-1.642995976621693e-05,-3.293770784854686e-06,323.22034611053283,0.9910039113428945,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,16
7685,0.2065451303415742,98.9183799972974,624.4794263724256,4.095271483836768,4.095271483836768,599.0999965881707,100.0099100963122,97.8534038748632,,,0.0812595219742908,-0.0001996443081464,,-0.0005328915398616,3.3162517769884854e-05,-8.472529844970738e-05,0.0779570587622863,0.0001928311314583,0.004262833011908,2.603540778230061e-05,-3.196652736849049e-05,-8.542422236321163e-05,-1.8914070187374549e-06,-7.938616970068075e-06,325.8061325481597,0.9893151390319258,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,17
7715,0.1960334652402455,99.11126619931652,626.1047957934335,-1.3032478582220144,-1.3032478582220144,602.1830010051038,100.09400274706032,98.15189943576272,,,0.0811542185085461,-0.0001166482300824,,0.0001689238960754,2.2405843396383697e-05,1.417375393418666e-05,0.078053532210642,0.00011405166262,0.0042577621667953,8.990026004862091e-06,-2.0775147932745223e-05,3.876222397440676e-05,-6.531595150908729e-06,3.2150015014094523e-06,326.3919189857867,0.990372272143774,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,18
7715,0.1612437205457434,99.11126619931652,620.2521871819673,5.240977399238668,5.240977399238668,607.9313009770885,99.7741400873897,98.468557318399,,,0.0803956172627307,-0.0002192833904845,,-0.0006793230588773,-0.0002283268543854,-8.954495615021423e-05,0.0787986132180283,0.0002142748224369,0.0041940109918152,2.2732450892965436e-05,0.0002216856551391,-0.0001266228739376,-2.0970022485567235e-05,-1.2039620754236695e-05,326.63455967290594,0.9906266050333848,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,19
7754,0.2022717543710781,99.36145847297357,626.1069319543462,9.386672750929083,9.386672750929083,608.4351427793614,100.41212856375482,98.3365528836317,,,0.0807463157021338,-0.0002585474609623,,-0.0012105587762353,-6.892091469683692e-05,-0.0001852376844314,0.0784672611270778,0.0002542554526368,0.0042226098936104,1.5626406529092662e-05,5.995880452454875e-05,-0.0001995903358583,-6.304753381779797e-06,-2.3213439697898943e-05,327.4629867976521,0.9901672838717916,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,20
7786,0.1816278465690471,99.56627488918112,629.7410879908608,2.960355727501063,2.960355727501063,609.8135206848704,100.41287301791128,98.7427398399524,,,0.0808812083214565,-0.0002231884075211,,-0.000380215223157,-4.694792287798005e-05,-2.7019274231361326e-05,0.0783217981871141,0.0002162131573827,0.0042232698129461,1.281529388871166e-05,4.1623045835301006e-05,-9.1828516500454e-05,8.317507164416175e-06,-4.994959061389813e-06,328.048773235279,0.9892008639308856,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,21
7747,0.231457874203692,99.3165985777972,632.9260376843786,5.2949358228735495,5.2949358228735495,600.6668093174943,100.69938639877032,97.96488723487164,,,0.0816995014437044,-0.0001735543441681,,-0.0006834820992479,-3.892312945627165e-05,-0.0001177743483094,0.0775354084571439,0.0001660967785952,0.004220836900932,2.8701537696219e-06,3.4118202229861466e-05,-9.932979814922125e-05,4.7703840295545445e-06,-9.71722160864896e-06,327.22034611053283,0.9893997445721584,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,22
7754,0.2032147938748451,99.36145847297357,630.2194762781955,1.2499873928299163,1.2499873928299163,604.3116268412043,100.42148337732183,98.32610704288396,,,0.0812766928395919,-0.0001735258007592,,-0.0001612054930139,1.711971692374566e-05,-1.3446613121491e-05,0.0779354690277539,0.0001658754367611,0.0042268666746018,1.0390828993515524e-05,-1.6772037272333882e-05,-3.633421293881827e-05,8.55785523686008e-06,6.521413274075063e-07,328.2914139223983,0.9894092127089448,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,23
7757,0.1793290249436685,99.38067794350498,625.7276688328968,5.748377496293926,5.748377496293926,609.1421936818816,100.20181163501884,98.57745556310866,,,0.0806661942545954,-0.0001278564746178,,-0.00074105678694,-8.31485347664605e-05,-0.0001229573137823,0.0785280641590668,0.000126905984686,0.004217455679896,5.784682111527081e-06,7.780483253734853e-05,-0.0001128935978978,-5.50477475606186e-06,-1.2529756161266806e-05,327.4629867976521,0.9896657310538404,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,24
7840,0.157598840771106,99.9109505045552,631.0169889987245,3.6306002869897855,3.6306002869897855,617.1027569079288,100.55106872995044,99.29450393537012,,,0.080486860841674,-0.0001584836719984,,-0.0004630867712997,-0.0002098475562348,-6.802851202766387e-05,0.078712086340297,0.0001545601640822,0.0042088086597177,1.5709130217503455e-05,0.0002094858119982,-8.007975488136962e-05,-1.8842275462189253e-05,-4.555134469120716e-06,328.04877323527904,0.990774674586124,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,25
7826,0.1814972204741985,99.82170443895149,631.1961836830703,6.442035430856227,6.442035430856227,614.7834038431984,100.6715576906717,98.99954986036076,,,0.0806537418455239,-8.384213858604656e-05,,-0.0008231581179218,1.4950944266733716e-05,-0.0001248791134078,0.0785565300080754,7.801685312294149e-05,0.0042251423854859,1.6213249315912962e-05,-8.81731059389996e-06,-0.0001369731033934,-7.974266811891364e-06,-9.672792231221815e-06,328.63455967290594,0.9912602913236226,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,26
7852,0.2052379829663468,99.9873837304512,638.5031815665723,0.0641107171412944,0.0641107171412944,611.6080477239531,101.07449406360008,98.92283011739848,,,0.0813172671378721,-0.0001447664566511,,-8.164890109691087e-06,-1.592687732501124e-05,2.2100211921165022e-05,0.0778920081156333,0.0001373170401731,0.0042141636698542,1.8681841784300525e-05,1.795168005922436e-05,-2.399574108360324e-05,-7.060708266162414e-07,2.5318159371503472e-06,327.8061325481597,0.9914141414141414,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,27
7915,0.1998505087156639,100.387703413211,642.0514486316034,4.575370497256671,4.575370497256671,618.0599897281967,101.42144883979904,99.37541310099208,,,0.0811183131562354,4.124669441692099e-05,,-0.0005780632340185,2.1695228519668467e-05,-8.844137991589563e-05,0.0780871749498669,-4.177017626700956e-05,0.0042290317419704,9.078075818981433e-08,-1.49413533639696e-05,-9.644808456249752e-05,-1.1968883427371052e-06,-9.562069294629895e-06,330.04877323527904,0.9898699349674838,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,28
7972,0.1964827400928382,100.7485267913567,646.2790605522489,4.5220463670010105,4.5220463670010105,622.9909652423722,101.75471054177076,99.7712348088084,,,0.0810686227486514,-7.328025241465286e-05,,-0.0005672411398646,0.0001664755734022,-8.448562408378388e-05,0.0781473865080747,6.838966030562432e-05,0.0042378285491945,1.4247435228414804e-05,-0.0001524024281191,-9.70256038491958e-05,1.0173838576163818e-05,-9.206381638455533e-06,332.04877323527904,0.9908028834203332,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,29
7994,0.1795866009845717,100.88744679400352,646.5975389723426,2.216558121618483,2.216558121618483,626.2126826543473,101.73186508739197,100.07792549742284,,,0.0808853563888344,-0.0001870717179357,,-0.0002772777234949,0.0001691671675804,-5.342667857342514e-05,0.0783353368344192,0.0001826128191513,0.0042771766704575,2.5457078748830303e-05,-0.0001523872262945,-3.6410088407398886e-05,1.3832916410794606e-05,-4.062934547554633e-06,332.3919189857867,0.9896013864818024,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,30
8048,0.1836516102130719,101.22762397699844,650.7554847357208,4.386653673881165,4.386653673881165,630.6029517323248,102.11122838257836,100.3744590106948,,,0.0808592799124901,-0.0001187769978352,,-0.000545061341188,0.0001714465693299,-8.540531326769348e-05,0.0783552375412928,0.0001175352519905,0.0042693834827763,1.827725015648029e-05,-0.0001613121318328,-8.99684752694593e-05,4.198997350963232e-06,-1.0424593348423814e-05,332.63455967290594,0.9908889436099484,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,31
8032,0.1550537804841451,101.12695003466102,646.709523893966,2.5733029969266323,2.5733029969266323,632.0268931588139,101.756372810061,100.5257343439199,,,0.0805166239907826,-0.0001367631314168,,-0.0003203813492189,0.0001095244618108,-4.390593437906882e-05,0.0786886072159877,0.0001378875993022,0.0042691755642136,2.474646040724236e-05,-0.000100531855499,-5.8657273671494725e-05,3.878169750782047e-06,-2.354280849959714e-06,333.22034611053283,0.9909932140653918,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,32
8001,0.165632747382273,100.93160851500404,645.5231594363412,1.9500605169010703,1.9500605169010703,628.2424280766933,101.6456970300188,100.24171624373844,,,0.0806803098908063,-0.0002528343608207,,-0.0002437270987252,0.0001077769969287,-5.934672220749276e-05,0.0785204884485306,0.000250089966103,0.0042725132601704,2.8580806720426555e-05,-0.0001029485284424,-1.940602359009224e-05,7.80400732585435e-06,-2.8839823970171078e-06,330.9777054234136,0.9915726855868138,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,33
8039,0.1644414920891265,101.1710072111866,645.5855477590655,6.702928986831695,6.702928986831695,634.2724173627935,101.8783375320509,100.49145129639264,,,0.0803066983155946,-0.000241011752408,,-0.0008338013418126,0.0001169122072337,-0.0001653210540932,0.078899417509988,0.0002381412370581,0.0042705113376575,3.2642800804953725e-05,-0.0001158193506063,-0.0001019489482806,2.607814064264793e-06,-1.3912048100063652e-05,331.8061325481598,0.9919792694965448,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,34
8062,0.174280358063763,101.31563161553542,647.3914041026994,8.149851796677973,8.149851796677973,636.1615360052868,102.11157164237147,100.54886363580952,,,0.0803015882042544,-0.0002164902593605,,-0.0010108970226591,0.0001671770780414,-0.0001759934732252,0.0789086499634441,0.000210559946746,0.0042455250322535,2.3965389612978936e-05,-0.0001650646141618,-0.000146577132823,9.53050553490486e-06,-1.722599837000717e-05,334.04877323527904,0.9900528060911212,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,35
8035,0.1735014113919263,101.14583403159536,641.1350459350795,9.65802055335847,9.65802055335847,638.126838268635,101.9337339818434,100.38776829762789,,,0.0797927872974585,-0.0002285008277345,,-0.0012019938460931,0.0002339586025935,-0.0002179137714118,0.0794183992867,0.0002225186675476,0.004260963833518,2.2927522939224925e-05,-0.0002316167904035,-0.0001652145593591,1.8954279772648464e-05,-1.9708681961649225e-05,332.63455967290594,0.9903858005669912,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,36
8056,0.1807264536382363,101.27792342058792,639.2267604764411,10.443947358559576,10.443947358559576,643.364503589077,102.1326605546812,100.45088288845726,,,0.0793479096917131,-0.0002017677687085,,-0.0012964184903872,0.000193943124491,-0.0002083948852055,0.0798615322230731,0.0001995932694975,0.0042593081614203,2.8458956350291213e-05,-0.0001977476405438,-0.0002050461592745,1.531286586031654e-05,-2.23178952131594e-05,333.22034611053283,0.98980218700086,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,37
8049,0.2163839090329669,101.23391277419502,637.4829171634341,14.99153999926621,14.99153999926621,644.1922567669719,102.46559470169042,100.03801620041958,,,0.0792002630343438,-0.0001610027129097,,-0.0018625344762412,7.298535976171629e-05,-0.0002999970999478,0.0800338249182472,0.0001618631895877,0.0042604034653561,2.8991701438267964e-05,-7.942714649724516e-05,-0.0002946374630795,2.4813158608876967e-06,-3.373600065086569e-05,334.048773235279,0.9889421304828604,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,38
8077,0.2305464109400051,101.40984075929669,635.339618889496,15.755273960336783,15.755273960336783,650.8348483901136,102.81201508652045,100.04239616444043,,,0.0786603465258754,-0.0001283358101573,,-0.0019506343890475,2.527819682811156e-06,-0.0003040779014126,0.0805787852408212,0.000130360459648,0.0042284600814543,2.125713297275259e-05,-4.231614234763401e-06,-0.0003179478409456,-6.236017217397121e-06,-3.349178014096877e-05,334.8772003600252,0.9891011511143768,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,39
8085,0.2180342882109444,101.4600498678361,635.3026178792202,13.25226060919674,13.25226060919674,652.0352460426461,102.7105544422319,100.2394524571996,,,0.0785779366579122,-5.267128851701564e-05,,-0.0016391169584658,2.2558396515836045e-07,-0.0002503710969756,0.0806475257937719,5.446609396996687e-05,0.0042185435020913,2.0942740978672656e-05,2.162719151088772e-06,-0.0002716559227225,-7.5105475962932096e-06,-2.8943055326756157e-05,334.8772003600252,0.9895960832313342,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,40
8055,0.2406280572390199,101.271637356378,630.4894736951615,15.717551100615264,15.717551100615264,652.2716627962402,102.80099123246043,99.78043087442556,,,0.0782730569453955,-7.560993131758294e-05,,-0.0019512788455139,-0.0001097764400467,-0.0003071668824598,0.0809772393291421,8.426213117519469e-05,0.0042429143841823,2.3037258877905688e-05,0.0001103304765885,-0.0003157275681658,-2.1294905197129756e-05,-3.492655798819211e-05,333.4629867976521,0.9894361872005896,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,41
8045,0.2579675673368088,101.208755240811,627.7703638908087,17.8738250695957,17.8738250695957,653.600795463368,102.97473521878364,99.48940876439174,,,0.0780323634419899,-8.920017863928098e-05,,-0.0022217308974015,-3.523469129399768e-05,-0.0003142392337844,0.0812431069562918,9.602771111452216e-05,0.0042194901167714,2.547739185546828e-05,3.3626606005726936e-05,-0.0003943034524225,-1.246043996962374e-05,-4.036760340105838e-05,332.87720036002526,0.9900319960620232,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,42
8082,0.2594411424725505,101.44122436440516,628.8167408781596,16.789547817866108,16.789547817866108,658.5244287380749,103.23469707247862,99.69982965990124,,,0.0778045955058351,-0.0001949427394468,,-0.0020774001259423,-5.780300711288022e-05,-0.0002976743305952,0.0814803797003309,0.0002067100039278,0.0042393407041092,3.2562810044691146e-05,5.267660197415701e-05,-0.0003673319013156,-2.0397616495195115e-05,-3.602646431225961e-05,333.4629867976521,0.9904411764705884,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,43
8103,0.2487025104368803,101.57292961704424,632.3437624150704,16.011088401217872,16.011088401217872,658.2467376364916,103.21928818604428,99.9761298870452,,,0.0780382281149043,-0.0001177275761986,,-0.0019759457486385,-0.0001181124451278,-0.0002912879730408,0.0812349423221635,0.0001295345304088,0.0042485946587448,2.313294097330546e-05,0.0001162269311955,-0.000342268497021,-2.650503765907129e-05,-3.615627087276769e-05,334.63455967290594,0.9901026392961876,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,44
8088,0.238790030390622,101.4788718789187,633.4472941406888,15.677561490395936,15.677561490395936,654.557222539577,102.9875187765219,100.00821587819571,,,0.0783193983853472,6.164387981427448e-06,,-0.0019383730823931,-0.0001356485950159,-0.0003158998141455,0.0809294290973759,-1.3163987901736471e-06,0.0042099685320934,1.3185531804618864e-05,0.0001430408131491,-0.0003015781638199,-2.160268509822073e-05,-3.437987130844633e-05,334.6345596729059,0.9904481998530492,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,45
8081,0.2238215120018013,101.43494842018134,636.0813188934504,14.81861213681956,14.81861213681956,650.730980275031,102.75689802744203,100.14997101583994,,,0.0787131937747123,0.0001689388732192,,-0.0018337597001385,-6.491636756263369e-05,-0.0003023277636368,0.0805260463154351,-0.0001729658648537,0.004212765234692,1.064630064210355e-06,7.690710361602872e-05,-0.0002813895489962,-1.847063843801826e-05,-3.280805950710739e-05,333.4629867976521,0.9908043158410986,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,46
8083,0.2411878018464093,101.44749992037418,633.1723254630458,16.192816169014982,16.192816169014982,654.1076959662396,102.98905581915794,99.9486604429841,,,0.078333827225417,-3.589163655849925e-05,,-0.0020033176010163,-9.443538886151234e-05,-0.000324627167034,0.0809238767742471,4.1077019368956586e-05,0.0042048113676124,1.4110206637642597e-05,9.956365147789992e-05,-0.0003132602878089,-2.328911154274579e-05,-3.6779341341600575e-05,332.8772003600252,0.9915358194308144,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,47
8096,0.2388929091200649,101.52904684953896,633.2021549215734,15.061130563670734,15.061130563670734,656.1580490634132,103.04300733661384,100.0594918175499,,,0.0782117286217358,-9.399145506001154e-05,,-0.0018603175103348,-0.0001331274916892,-0.0003006232408859,0.0810471898546705,0.0001039115712226,0.004241950869826,2.868156759064732e-05,0.0001307750175873,-0.0002948837902663,-2.801000023708065e-05,-3.5800547895730266e-05,332.63455967290594,0.9919137466307276,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,48
8096,0.2498553586124615,101.52904684953896,635.4670522407007,18.599697894046145,18.599697894046145,653.9653173772439,103.1882665973979,99.91546201920626,,,0.0784914837253829,4.368169613036559e-06,,-0.0022973935145807,-0.0001261592070008,-0.0003963393116208,0.0807763484902722,1.0763238469300228e-06,0.0042440841905129,1.383479079033935e-05,0.0001272545102947,-0.0003366220737549,-2.85262625132351e-05,-4.433397382415037e-05,333.4629867976521,0.990699951052374,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,49
8113,0.2522298198868874,101.63558641753572,635.4148062900938,18.341997979391564,18.341997979391564,656.786296009395,103.33078709078735,99.9898298627925,,,0.0783205726969177,-3.672110425149626e-05,,-0.002260815725304,-0.0001328749485893,-0.0003873574577577,0.0809548004448903,4.4673666569107694e-05,0.0042548005195711,1.9092441516159976e-05,0.0001303437609286,-0.0003346466031628,-3.051771636124706e-05,-4.2921628839536376e-05,334.63455967290594,0.990235566947394,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,50
8120,0.2503419385327868,101.67942320474444,636.0104072987691,18.006781892305042,18.006781892305042,657.3040173263121,103.349974053659,100.05905085053182,,,0.0783264048397499,1.0697501339101268e-05,,-0.0022175839768848,-8.18550608146791e-05,-0.0003823379834538,0.0809487706066886,-9.989202039618204e-06,0.0042331954745386,1.4200956474343377e-05,7.992478018477554e-05,-0.0003243103455138,-2.8152931044475854e-05,-4.187647024338691e-05,334.04877323527904,0.9909690017085672,dbb0fbeb-8a61-4b90-aa19-be31667e87f0,51
